TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments,RA (deg),Dec (deg),Mookodi Comp,SHOC Comp
270380593,465.01,,5,5,5,5,5,5,5,28.4,128.5,32.26,0,5,3,KP,KP,10.7307,0.006,,1,spoc-s01-s72-b0A-KP,SPOC/QLP,02:11:07.7,02:25:05.5,74.19,0.089,40.056,0.08,2458414.135893,0.00019458783,3.83616232983683,1.1022472e-06,2.4128495240371,0.045370728,5.832554,0.049134,5357.57749335395,45.253304,6.23699262835343,0.44785166,190.713538153942,947.796565007114,122.74717,122.066,0.6445,4910.0,,4.60108,,0.847379982471466,0.0548341,,,0.811,0.10253,"4,31,42,43,70,71",2019-02-08,2024-11-26,2024-12-13 12:15:41,WASP-156 b,32.782083333333325,2.418194444444444,5,1
4616072,466.01,,5,5,5,5,5,5,5,25.0,76.2,125.97,0,0,1,KP,KP,12.8893,0.011,,1,spoc,UNKNOWN,06:47:58.62,-21:54:38.56,-3.181,0.017,3.683,0.03,2459201.891355,0.0012581479,4.18761538150302,7.0024894e-06,3.00702168838434,0.076937735,11.906285,0.231688,10906.185708004,213.36957,13.9002368777624,0.6506094,811.350417127502,1361.19976520082,38.59756,772.11,11.145,6675.0,195.0,4.20094,,1.23732995986938,0.0545729,,,1.38,0.23449,"6,7,33",2019-02-22,2021-10-07,2022-12-14 12:09:24,HATS-45 b,101.99425,-21.91071111111111,35,3
33521996,468.01,,5,5,5,5,5,5,5,53.0,155.6,91.33,0,0,2,KP,KP,13.3383,0.007,,1,spoc,SPOC,05:52:35.23,-19:01:53.86,-2.533,0.042,7.349,0.061,2459220.820401,0.000571,3.32527029011256,1.825392e-06,2.05381439558946,0.030129604,38.391224,0.394307,34741.7763036531,363.10464,11.5039006236455,0.3623092,47.3314939955201,668.971017514846,94.981865,169.318,1.058,3724.0,,4.68255,,0.596800982952118,0.0179141,,,0.585471,0.0203909,"6,32,33",2019-02-27,2021-10-07,2022-12-14 12:09:24,HATS-6 b,88.14679166666667,-19.03162777777778,24,5
47911178,471.01,,5,5,5,5,5,5,5,134.9,170.8,317.0,0,3,1,KP,KP,9.79059,0.006,,1,spoc,UNKNOWN,06:33:24.26,-23:29:09.91,-2.569,0.027,24.992,0.043,2459223.302264,0.0001318,3.58570760706554,9.806579e-07,2.70720654082059,0.013635359,12.902492,0.058014,11813.3029259648,53.431217,15.8525901176334,0.73871547,1089.17098631036,1465.18939149256,231.19725,201.224,1.1455,6400.0,,4.34435,,1.34555995464325,0.0625502,,,1.277,0.202523,"6,33",2019-02-27,2021-10-07,2022-12-14 12:09:24,WASP-101 b,98.35108333333334,-23.486086111111113,3,1
52640302,473.01,,5,5,5,5,5,5,5,97.9,87.2,317.0,0,0,1,KP,KP,12.0506,0.007,,1,spoc,UNKNOWN,06:44:27.58,-32:51:30.2,-19.389,0.034,-1.123,0.04,2459229.48943,0.0005577108,1.57328484098308,1.0491766e-06,2.42852845218543,0.023683269,18.479024,0.171574,16875.790984932,158.01283,14.72475239213,0.77020836,1563.63736591232,1603.81311149181,75.57263,369.926,3.0025,5400.0,,4.38782,,1.09538996219635,0.0565955,,,1.0,0.122754,"6,7,33,34",2019-02-22,2021-10-07,2022-12-14 12:09:24,WASP-64 b,101.11491666666667,-32.85838888888889,26,1
59843967,474.01,,5,5,5,5,5,5,5,48.9,121.3,111.07,0,0,3,KP,KP,12.7632,0.007,,1,spoc,UNKNOWN,06:16:26.9,-22:32:48.78,0.266,0.015,2.484,0.026,2459226.05544,0.0006162,2.51672571567235,2.3404966e-06,2.5896099209247,0.045473907,17.960925,0.225938,16406.5457432305,208.0753,12.9083147881226,0.75047064,558.828014864987,1240.05027221043,46.15443,416.459,2.7085,5403.0,,4.50146,,0.982638001441956,0.0551458,,,0.91,0.114406,"6,33",2019-02-27,2021-10-07,2022-12-14 12:09:24,HATS-4 b,94.11208333333333,-22.546883333333334,22,2
170102285,477.01,,5,5,5,5,5,5,5,82.5,210.1,109.38,0,0,1,KP,KP,11.7583,0.006,,1,spoc-s01-s65-b0A-KP,SPOC/QLP,06:44:30.6,-42:45:44.03,-9.014,0.042,-87.771,0.048,2458470.661116,0.0001348985,2.94442730106294,8.4896254e-07,2.44784935941173,0.019561294,22.257681,0.152604,20291.3838652227,140.54343,12.7921538750839,0.84872735,317.431428788484,1076.54510492213,159.14836,207.49,1.0265,5150.0,,4.55754,,0.887269973754883,0.0584598,0.05,0.06,0.84,0.100206,"6,34,61",2019-02-27,2024-09-18,2024-10-01 12:15:24,WASP-23 b,101.1275,-42.762230555555554,23,1
172464366,478.01,,5,5,5,5,5,5,5,130.0,175.0,317.0,0,1,1,EB,FP,11.0913,0.006,,1,spoc-s01s09-b0A,SPOC/QLP,06:40:38.13,-27:34:16.54,12.581,0.05,33.688,0.073,2458470.046418,0.000448,2.921685,0.000125,3.17791,0.030233,19.237612,0.246999,17562.44572,227.46902,19.091127,3.182325,1458.39969265747,1576.11858679214,79.50801,344.517,4.1875,6332.0,196.0,4.26074,0.377655,1.37266,0.22851,,,1.117,0.145182,6,2019-02-22,2024-09-18,2024-09-19 00:00:00,centroid shift because of nearby bright star; some phase variation (non-synchronized) and possible secondary; DR2 RVs show 6.4 km/s scatter.,100.15887500000001,-27.57126111111111,15,1
22529346,495.01,,5,5,5,5,5,5,5,324.7,479.1,317.0,0,1,3,KP,KP,10.056,0.006,,1,qlp-s61-ffi,SPOC,07:10:24.06,-39:05:50.17,-3.848,0.04,25.607,0.042,2459986.21062,0.0001842,1.2749246,3e-07,2.783,0.038,20.494396,0.094326,18699.0,86.8734,22.0328,0.876995,6216.41,2473.0,502.0,269.898,1.571,6459.0,,4.24006,,1.52,0.06,,,1.45,0.25252,"7,33,34,61",2019-03-14,2023-04-04,2023-04-07 12:13:06,WASP-121 b,107.60025,-39.09726944444445,6,1
88977253,496.01,,5,5,5,5,4,5,5,129.0,277.1,317.0,0,1,2,PC,APC,12.33,0.007,,1,spoc-s07-b01,SPOC,08:12:23.44,-05:46:07.17,-1.076,0.078,0.83,0.052,2458492.708311,0.000567,2.767691,0.000112,1.876437,0.042975,24.919436,0.612722,22690.263354,564.17865,28.980984,14.55595,2360.1000392691,1777.67494987544,68.14428,791.384,29.483,6717.03,158.02,4.2,0.05,1.54739,0.746179,-0.068,0.034,1.46,0.250324,7,2019-03-14,2021-12-07,2022-12-14 12:09:24,TFOP APC; previously retired as EBLM per Coal and SWASP team (dRV=65 km/s; 14 RVs)	,123.09766666666665,-5.768658333333334,17,1
268644785,505.01,,5,5,5,5,5,5,5,84.4,96.4,317.0,0,0,1,KP,KP,10.6815,0.006,,1,spoc,UNKNOWN,07:49:39.59,-52:07:13.61,-4.516,0.041,-2.283,0.039,2459299.865444,0.0011183,3.32946492386429,8.828302e-07,4.01231078871438,0.015445955,11.574609,0.038815,10603.986390495,35.749672,16.0269618715281,0.6831824,1612.76181200945,1616.26402855007,289.72116,324.683,2.4605,6003.0,,4.16979,,1.5223799943924,0.0646733,,,1.33,0.225109,"7,9,34,35,36",2019-03-08,2021-12-01,2022-12-14 12:09:24,KELT-15 b,117.41495833333333,-52.120447222222225,20,2
308307606,517.01,,5,5,5,5,5,5,5,15.4,72.3,96.97,0,0,0,EB,FP,13.2361,0.006,,1,spoc-s01-s65-b0A-PC,SPOC,08:00:47.98,-60:51:56.28,-5.8,0.03,11.426,0.032,2458412.729453,0.001272626,9.88502437905873,1.17609725e-05,2.42343527895289,0.1411991,10.792883,0.557726,9891.36817605287,513.5525,11.9173601466955,8.328078,66.4246833759622,728.118595696923,25.435297,416.217,2.6445,5522.0,180.0,4.39493,,0.819195985794067,,,,0.94,,"4,7,8,9,61,62,63,64",2019-03-18,2023-11-01,2023-11-03 12:13:21,9.9 day eccentric system ; retired as TFOP FP/EB,120.19991666666668,-60.865633333333335,45,4
280210963,535.01,,5,5,5,5,5,5,5,31.5,37.4,317.0,0,0,4,KP,KP,14.7971,0.014,,1,spoc-s01-s36-b0A-CPKP,SPOC,06:43:03.76,-01:17:47.2,1.694,0.066,-3.475,0.068,2459203.486894,0.0037613336,2.82803914988691,1.2955105e-05,2.62159430961908,0.23963626,31.796317,1.950937,28860.8258277955,1795.2656,17.7603706515225,1.2277269,661.133437816771,1293.27841819271,15.43402,1126.37,55.745,5675.0,,4.37342,,1.03673994541168,,0.17,0.14,1.02,,"6,33",2019-03-28,2021-12-09,2022-12-14 12:09:24,CoRoT-12 b,100.76566666666666,-1.2964444444444443,166,11
234825296,536.01,,5,5,5,5,5,5,5,13.8,18.4,317.0,0,0,2,KP,KP,13.8786,0.026,,1,spoc-s01-s36-b0A-CPKP,SPOC,06:30:52.9,00:13:36.82,-0.262,0.06,-2.803,0.05,2458473.382195,0.0038659277,9.24323029360052,6.372752e-05,2.40458722408885,0.28772488,11.877516,1.228208,10879.9770333065,1130.5815,15.3965056571708,1.3283917,180.870439059803,935.323072807897,9.560191,844.061,23.527,5880.0,,4.47813,,1.29981005191803,,,,0.94,,"6,33",2019-03-28,2021-12-08,2022-12-14 12:09:24,CoRoT-20b; two planets in system,97.72041666666667,0.22689444444444445,21,0
234112540,537.01,,5,5,5,5,5,5,5,35.8,51.4,317.0,0,0,0,KP,KP,13.4831,0.015,,1,spoc,UNKNOWN,06:45:06.54,00:48:54.78,-3.071,0.048,-8.278,0.044,2459205.316448,0.0028052048,4.03790124330741,1.44367195e-05,2.9331124453731,0.1603818,16.676984,1.303307,15242.7058564524,1199.67,18.3826740466459,2.504766,786.294909590384,1350.56694310731,21.654839,882.472,25.62,6100.0,,4.28733,,1.27298998832703,,0.04,0.05,1.21,,"6,33",2019-03-28,2021-12-03,2022-12-14 12:09:24,CoRoT-5b,101.27725,0.8152166666666667,41,4
37168957,545.01,,5,5,5,5,5,5,5,42.1,40.3,317.0,0,0,2,KP,KP,14.2465,0.019,,1,spoc,SPOC,06:32:41.38,-00:01:53.78,2.335,0.068,-3.26,0.066,2459203.608483,0.0013672399,1.90008624738961,3.933117e-06,2.30582320966246,0.096987754,28.287198,0.916312,25717.008585778,843.5981,15.0496207773255,0.5327904,823.700878259345,1366.35053703611,28.292719,764.889,26.699,5440.0,,4.41615,,0.934028029441833,,,,0.97,,"6,33",2019-03-28,2021-12-02,2022-12-14 12:09:24,CoRoT-18 b,98.17241666666666,-0.03160555555555555,54,7
36440357,546.01,,5,5,5,5,5,5,5,14.7,56.1,118.92,0,0,0,KP,KP,13.1573,0.013,,1,spoc,UNKNOWN,06:48:46.71,-00:40:22.03,-3.659,0.049,-3.898,0.044,2459211.46641,0.0041813,9.20164964153958,3.1409043e-05,4.43173329634051,0.18872592,15.101072,0.457213,13812.3233628416,421.02008,13.4373959285322,0.48492947,203.951675432255,963.832505486393,24.720894,726.412,14.8815,6190.0,,4.36651,,1.12270998954773,,,,1.21,,"6,33",2019-03-28,2021-12-02,2022-12-14 12:09:24,CoRoT-4 b,102.194625,-0.6727861111111111,29,2
36352297,547.01,,5,5,5,5,5,5,5,74.3,89.2,317.0,0,0,3,KP,KP,13.0501,0.017,,1,qlp,UNKNOWN,06:48:19.17,-03:06:07.7,-6.015,0.047,0.547,0.041,2459211.478874,0.0011653,1.5089635,8.9e-06,2.373,0.245,14.361134,0.011247,13140.0,10.3586,20.5944,,2852.63,2036.0,33.0,787.909,23.491,5950.0,,4.32551,,1.29,,0.0656466,0.0300576,1.26,,"6,33",2019-03-28,2021-02-19,2022-12-14 12:09:24,CoRoT-1 b,102.079875,-3.102138888888889,55,8
42821097,548.01,,5,5,5,5,5,5,5,19.5,41.2,119.77,0,0,2,KP,KP,13.1861,0.035,,1,spoc,UNKNOWN,06:28:08.06,-00:10:14.63,4.799,0.052,-6.013,0.049,2459205.242785,0.0041271336,3.89712026061546,1.8891296e-05,4.82588820686225,0.24742348,6.875702,0.304019,6312.74627708141,279.97253,13.4932227493111,0.7149572,1103.80901054494,1470.08766404789,16.031055,790.663,25.904,6090.0,,4.08625,,1.63950002193451,,,,1.03,,"6,33",2019-03-28,2021-12-02,2022-12-14 12:09:24,CoRoT-19b,97.03358333333334,-0.17073055555555555,5,1
192826603,551.01,,5,5,5,5,5,5,5,43.3,125.5,79.63,0,1,0,KP,KP,13.9143,0.007,,1,spoc,SPOC,05:30:51.41,-36:37:51.53,-31.902,0.037,-41.026,0.042,2459203.149174,0.0012524436,2.64730512494267,3.0234894e-06,1.21128096242306,0.054065313,23.451338,1.074933,21367.8824901043,989.5596,10.6134480795676,3.2976332,70.1195731005699,738.039431089912,35.281853,218.121,1.037,3916.0,,4.71907,,0.567866027355194,0.0171805,,,0.561044,0.0204813,"5,6,32,33",2019-06-06,2021-12-02,2022-12-14 12:09:24,NGTS-1 b,82.71420833333333,-36.63098055555555,22,2
405454160,563.01,,3,5,5,3,4,4,4,0.0,21.7,35.2,0,5,3,PC,PC,10.4397,0.006,,1,spoc,SPOC,09:32:58.36,-17:20:36.51,-37.7,2.3,11.6,2.4,2458524.13957,0.0021035525,731.9380939054,0.00020327617,3.74064861947659,0.167364,3.578038,0.156094,3290.07055221807,143.75801,6.56568924118916,0.22051704,10.8794710958087,463.203353825937,16.722286,157.152,,5383.0,185.0,4.42352,2.00402,0.983025014400482,,,,,,"8,35",2019-04-05,2019-04-05,2022-12-14 12:09:24,,143.24316666666667,-17.343474999999998,3,1
1103432,565.01,,5,5,5,5,3,5,5,63.3,111.3,317.0,0,0,1,PC,APC,12.8283,0.006,,1,spoc-s61-b0A,SPOC,08:42:19.55,-17:11:21.93,-3.973,0.035,2.483,0.028,2459966.215011,0.0012706091,3.72716413173295,0.00041878098,3.92297202207269,0.09262551,19.142864,0.42067,17476.7084817377,387.37643,25.3271046405359,1.4254278,1675.56626690844,1631.7745361118,29.889038,988.801,26.3325,6231.0,191.0,4.26445,,1.82228004932404,0.0976309,-0.169824,0.0765314,1.13,0.148133,"8,61",2019-04-05,2023-06-15,2023-06-16 12:14:51,possible synchronization; TFOP SB1/APC; very large,130.58145833333333,-17.189425,42,3
13349647,567.01,,5,5,5,5,5,5,5,82.1,203.1,116.99,0,0,1,KP,KP,12.212,0.007,,1,spoc-s01-s65-b0A-KP,SPOC,08:46:19.29,-08:01:37.15,-4.077,0.053,-8.71,0.041,2458518.50543,0.0001025331,1.53736434898399,5.58803e-07,1.75287788401042,0.016976692,19.531812,0.132483,17828.6194881916,122.01345,13.3084501882345,0.6212685,1422.60751330224,1566.35798031619,182.28227,386.346,5.192,5959.0,,4.4894,,0.95958799123764,0.0442739,-0.01,0.05,1.08,0.136954,"8,34,61",2019-04-05,2024-09-06,2024-10-01 12:15:24,WASP-36 b,131.580375,-8.026986111111112,11,1
289535142,572.01,,5,5,5,5,3,5,5,47.6,55.1,317.0,0,1,1,EB,APC,12.54,0.007,,1,spoc,SPOC,08:46:05.98,-13:12:10.33,-10.323,0.062,3.985,0.05,2459229.624094,0.0007146148,2.3382708901841,0.000119223914,2.89594801264094,0.060481384,16.071908,0.258537,14693.7520628063,238.09267,14.5827994411632,0.78906804,1647.34315020769,1624.85932881876,39.667545,660.815,18.8375,6621.0,196.0,4.20742,,1.17441,0.0603869,,,1.41,0.242801,"8,34",2019-04-13,2021-03-24,2022-12-14 12:09:24,TFOP APC; retired as SB1,131.52491666666668,-13.202869444444444,10,0
315002523,574.01,,5,5,5,5,5,5,5,39.3,44.0,317.0,0,0,1,KP,KP,12.4257,0.007,,1,spoc-s01-s65-b0A-KP,SPOC,09:39:42.45,-28:35:08.16,-2.206,0.057,-4.094,0.066,2459991.488255,0.0022492942,3.30239073049626,7.1701274e-06,5.17435987284438,0.07932384,8.751041,0.125955,8027.61220244377,116.00178,17.8079912431774,0.9587896,2236.57159681027,1753.94290074992,51.495106,861.843,24.5325,6071.0,,3.93311,,1.91031002998352,0.0994273,,,1.16,0.158521,"8,9,35,62",2019-04-05,2023-10-17,2023-10-19 12:10:53,HATS-26 b,144.92687500000002,-28.5856,35,4
410094645,577.01,,5,5,5,5,3,5,5,79.9,126.9,317.0,0,0,1,PC,APC,12.4167,0.007,,1,qlp,UNKNOWN,08:53:02.14,-22:11:53.32,-0.871,0.053,0.084,0.042,2459277.162004,0.0007394,3.329754,4e-06,2.862,0.119,23.464782,0.004905,21380.0,4.51773,22.3335,1.22637,694.276,1430.0,61.0,680.747,18.115,7341.0,189.0,4.14244,,1.5,0.08,,,1.27,0.194752,"8,35",2019-04-13,2021-06-11,2022-12-14 12:09:24,large possible hot Jupiter; GAIA Rstar=1.54 so the planet may be potentially smaller than 29 REarth,133.25891666666666,-22.198144444444445,26,3
423275733,578.01,,5,5,5,5,5,5,5,56.7,62.6,317.0,0,1,2,KP,KP,12.3368,0.007,,1,spoc,UNKNOWN,09:22:01.52,-23:56:45.97,-15.834,0.061,15.197,0.089,2459278.251179,0.0010015,2.05286837159852,3.121559e-06,2.62011277245046,0.05907136,9.796231,0.20239,8982.08035620182,186.39113,17.626740467862,1.0658941,3140.92377397598,1909.34363932609,32.10086,730.933,23.4385,6010.0,,4.13259,,1.70948004722595,0.0996984,,,1.1,0.137248,"8,35",2019-04-05,2021-12-02,2022-12-14 12:09:24,WASP-142 b,140.50633333333332,-23.946102777777778,37,1
270841724,590.01,,5,5,5,5,5,5,5,,,317.0,0,0,1,PC,FP,10.441,0.045,,1,qlp,QLP,08:48:16.49,-47:06:53.13,,,,,2458522.02359,0.00103,18.90372,0.00081,9.067,0.168,26.675855,0.004002,24270.0,3.68583,,,,,128.0,,,,,,,,,,,,,8,2019-04-13,2020-07-09,2022-12-14 12:09:24,possible EB but could be PC at half or quarter the period; likely offset and could be on 270841758 which is brighter in the optical; host is likely a giant,132.06870833333335,-47.114758333333334,25,3
146261607,591.01,,5,5,5,5,5,5,5,392.1,3618.5,317.0,0,0,1,EB,FP,10.1749,0.006,,1,qlp,QLP,08:14:19.66,-34:49:09.56,-5.871,0.107,4.795,0.094,2459262.045754,0.0002316,8.4915117,3.3e-06,6.035,0.063,45.045983,0.001088,40640.0,1.00177,87.0155,8.87517,2278.83,1924.0,230.0,1219.08,119.46,9365.0,407.8,4.08,1.27,4.18,0.43,,,2.38,0.319348,"7,8,34",2019-04-01,2021-03-30,2022-12-14 12:09:24,8.5 day signal is EB,123.58191666666667,-34.819322222222226,10,1
101395259,623.01,,5,5,5,5,5,5,5,45.9,153.9,118.47,0,1,1,EB,FP,10.1913,0.008,,1,spoc-s01-s65-b0A-PC,SPOC,09:54:52.87,-23:19:55.62,-20.119,0.097,7.542,0.104,2458523.943374,0.00041841657,7.57467495428118,4.3952673e-06,3.08478661042268,0.037665483,6.76133,0.082041,6208.06493046128,75.560074,13.4069567286571,0.6467533,516.851744593895,1216.07748044613,95.56752,275.377,7.6635,6422.0,197.0,4.20608,0.594182,1.48854994773865,0.0707236,,,1.34,0.212773,"8,9,35,62",2019-04-10,2024-09-08,2024-10-01 12:15:24,retired as TFOP FP/SB1,148.72029166666667,-23.332116666666668,3,0
379929661,625.01,,5,5,5,5,4,5,5,88.4,150.8,317.0,0,1,1,CP,CP,9.6129,0.006,,1,qlp-s61-ffi,QLP,08:42:01.35,03:42:38.04,-2.856,0.074,0.984,0.051,2459979.75103,0.0007969,4.786958,5.6e-06,4.936,0.075,9.147755,0.100218,8390.0,92.2995,18.0112,0.675597,2320.18,1933.0,96.0,341.263,5.0425,7668.6,138.4,4.13,0.08,1.91,0.07,0.176,0.02,1.796,0.293388,"7,34,61",2019-04-23,2023-03-28,2023-03-31 12:12:24,HAT-P-69 b,130.50562499999998,3.710566666666667,6,0
123898871,630.01,,5,5,5,5,3,5,5,130.1,233.4,317.0,0,0,1,PC,APC,9.84786,0.006,,1,qlp-s33-tois,QLP,06:03:39.84,-19:02:27.02,-4.403,0.202,6.224,0.229,2459226.360983,0.0004461,4.9091704,1.53e-05,4.042,0.512,14.317128,0.000408,13100.0,0.376031,20.5266,0.992579,1286.54,1668.0,109.0,309.705,10.4445,7210.5,161.0,4.11,0.5,1.7,0.08,,,1.629,0.274452,"6,33",2019-04-23,2024-09-19,2024-10-01 12:15:24,,90.916,-19.040838888888892,3,1
349790953,632.01,,5,5,5,5,5,5,5,2176.8,13769.6,317.0,0,0,1,EB,FP,10.3357,0.006,,1,qlp,UNKNOWN,07:33:49.15,-61:17:32.83,-2.417,0.085,6.778,0.06,2459387.579573,0.0002494,1.5521101,7e-07,2.699,0.034,5.911612,0.271178,5430.0,249.733,208.489,,5297.55,2376.0,263.0,1278.41,54.865,4997.1,86.0,2.36,0.17,12.23,,-0.53,0.09,,,"1,3,4,5,6,7,8,9,10,11,13,27,28,29,30,31,32,33,34,35,36,37,38",2019-04-11,2021-08-20,2022-12-14 12:09:24,Secondary; too large to be a planet,113.45479166666667,-61.292452777777775,8,0
432008938,643.01,,5,5,5,5,5,5,5,9.7,143.4,51.79,0,0,2,PC,FP,13.7006,0.007,,1,spoc,SPOC,08:02:46.54,-23:41:48.22,100.619,0.058,-195.052,0.06,2458522.349321,0.003658,9.653456,0.002539,4.00937,0.258226,47.820639,4.558786,43088.5649,4189.9946,7.281973,1.406418,3.12657022024288,339.146075830893,13.058762,87.7731,0.34095,3359.0,69.0,4.93457,0.410313,0.315,0.055,,,0.341657,0.0202832,8,2019-04-11,2019-04-11,2022-12-14 12:09:24,period might be double; crowded field,120.69391666666667,-23.696727777777777,89,9
35516889,655.01,,5,5,5,5,5,5,5,233.3,201.9,317.0,0,0,1,KP,KP,11.6044,0.006,,1,spoc-s01-s65-b0A-KP,SPOC/QLP,09:53:40.02,-45:39:32.79,-35.407,0.041,17.288,0.04,2459304.062715,0.0001451,0.788838926489372,3.3269401e-07,1.64165389993842,0.0071697184,24.83571,0.101164,22614.8958862728,93.17087,16.4131054308724,0.77897197,3170.98884413474,1913.89641129474,357.8107,268.325,1.709,5568.0,,4.39267,,1.0280499458313,0.0486734,0.21,0.1,0.97,0.127479,"9,36,62,63",2019-05-07,2024-09-19,2024-10-01 12:15:24,WASP-19 b,148.41674999999998,-45.65910833333333,9,0
36734222,656.01,,5,5,5,5,5,5,5,371.8,562.5,114.08,0,0,3,KP,KP,11.1184,0.006,,1,spoc-s01-s65-b0A-CPKP,SPOC/QLP,10:19:37.96,-09:48:23.2,-42.044,0.069,-38.193,0.066,2458543.604633,3.116095e-05,0.813473271080055,3.0344734e-07,1.26296395605359,0.004698167,28.454176,0.094006,25866.834740031,86.57887,13.1118362739627,1.2943878,680.895269714086,1302.83623501241,539.76886,86.7467,0.3269,4400.0,,4.64555,,0.757649004459381,0.0747613,,,0.65,0.082049,"9,35,62",2019-05-07,2024-09-19,2024-10-01 12:15:24,WASP-43 b,154.90816666666666,-9.806444444444445,5,1
48103627,657.01,,5,5,5,5,4,5,5,27.2,79.4,113.28,0,0,1,CP,CP,12.4399,0.006,,1,spoc-s01-s36-b0A-CPKP,SPOC/QLP,09:49:37.61,-33:13:06.61,-8.463,0.042,0.734,0.057,2459283.031579,0.001460856,4.56966980334873,5.9327713e-06,3.95361707366471,0.07687171,10.75967,0.184047,9861.07939196415,169.49892,13.0582927544622,0.6644163,616.12217995248,1270.68077843543,42.40866,562.256,9.6955,6122.0,188.0,4.283,,1.28305995464325,0.0608568,,,1.11,0.143814,"9,35,36",2019-05-07,2024-09-09,2024-09-10 00:00:00,HATS-19 b,147.4067083333333,-33.21850277777778,46,3
53189332,660.01,,5,5,5,5,5,5,5,22.8,88.1,91.02,0,1,2,KP,KP,10.99,0.006,,1,spoc-s01-s72-b0A-KP,SPOC/QLP,11:05:43.11,-05:04:46.15,-24.818,0.077,-13.294,0.06,2458544.650778,0.00055866945,9.28970063288851,6.2471067e-06,5.35891550119162,0.06378252,6.797599,0.066044,6241.26190640106,60.82712,11.4812614129768,0.5259388,327.83066926252,1085.255872722,101.507034,352.181,6.2825,6055.0,,4.22795,,1.41549003124237,0.0622965,,,1.24,0.190383,"9,36,45,46,72",2019-05-07,2024-09-19,2024-10-01 12:15:24,WASP-106 b,166.42962500000002,-5.079486111111111,3,1
53735810,661.01,,5,5,5,5,5,5,5,38.3,114.1,112.89,0,0,1,KP,KP,11.248,0.006,,1,spoc-s01-s65-b0A-KP,SPOC/QLP,10:32:54.01,-34:59:23.67,11.492,0.083,-13.533,0.084,2458544.170492,0.00037225112,4.08604953569308,2.1916178e-06,4.54206070588441,0.046422906,7.718409,0.069928,7083.70911880668,64.40354,13.0323436942686,0.6635232,1434.77387880855,1569.69622893319,111.816475,500.258,13.1685,6580.0,,4.0663,,1.47740995883942,0.0742387,0.05,0.05,1.56,0.245319,"9,36,63",2019-05-07,2024-09-19,2024-10-01 12:15:24,WASP-66 b,158.22504166666667,-34.98990833333333,3,0
102195674,668.01,,5,5,5,5,3,5,5,130.9,229.4,317.0,0,1,1,EB,APC,11.3425,0.006,,1,spoc,UNKNOWN,10:16:46.02,-42:33:32.66,-20.767,0.038,-3.744,0.041,2459283.065609,0.00054231315,4.37873023118368,0.00018216146,3.8275040128084,0.03273729,33.293732,0.369287,30199.2684096967,340.06842,21.6962409691396,1.0139132,644.369225373621,1285.00094551944,89.1589,344.134,3.2735,6159.0,194.0,4.37691,0.403057,1.22606003284454,0.0565628,,,1.19,0.168746,"9,36",2019-05-07,2021-05-20,2022-12-14 12:09:24,TFOP APC/SB1; retired as EB,154.19175,-42.55907222222222,26,0
151959065,673.01,,5,5,5,5,5,5,5,40.2,84.2,317.0,0,0,1,EB,FP,11.955,0.006,,1,spoc-s01-s65-b0A-PC,SPOC/QLP,11:15:59.62,-36:27:33.86,-16.179,0.041,-0.612,0.037,2458551.634917,0.0004886439,10.5426253749189,6.4110714e-06,6.21452594779926,0.05191497,18.38407,0.140577,16789.8076115548,129.46811,22.0104105636622,1.0512202,437.183346127201,1166.23387502714,124.46334,677.796,15.1375,6114.0,194.0,4.28439,2.00499,1.6581699848175,0.0783919,,,1.4,0.24639,"9,10,36,63",2019-05-06,2023-10-25,2023-11-03 12:13:21,GAIA DR2 R = 1.7 Rsolar; transiting object might be slightly bigger; TFOP FP/SB1,168.99841666666666,-36.459405555555556,24,6
308050066,679.01,,5,5,5,5,4,5,5,51.2,88.5,317.0,0,3,6,PC,APC,9.99028,0.006,,1,qlp-s62-ffi,QLP,10:21:44.64,-17:13:27.71,-4.257,0.081,6.445,0.07,2460004.893282,0.0004537,11.1755425,5.7e-06,5.482,0.155,8.581828,0.084588,7873.0,77.9054,17.5706,0.834302,294.91,1154.0,121.0,320.671,4.835,6655.0,83.0,3.9,0.16,1.91,0.09,-0.27,0.12,1.402,0.233681,"9,35,62",2019-05-06,2023-04-12,2023-04-25 12:12:35,TFOP APC/SB1,155.43599999999998,-17.224363888888888,4,1
