source_id,parallax,parallax_error,phot_g_mean_mag,bp_rp,phot_rp_mean_flux_over_error,phot_g_mean_flux_over_error,phot_bp_mean_flux_over_error
1319711238084449920,20.06190052245682,0.016264614,12.263052,2.2545052,2098.1226,3054.886,830.32544
1573906021343692160,20.062163919446952,0.10443793,17.50033,4.1219788,288.23685,868.03357,16.207184
1649377152308845952,20.062228109303497,0.11826913,18.004751,4.125038,125.66046,625.3215,7.393908
1721499243872472832,20.06240703388721,0.025347617,15.444397,2.6839075,1007.3718,1657.4019,240.15549
6653428297457302784,20.062594966386747,0.017472437,11.76638,2.019411,3650.4402,3427.5417,1341.538
3818789636307357568,20.06274499423988,0.030443532,14.627541,2.8272333,269.2678,737.0292,124.80952
6242096388998444288,20.06298138696123,0.017682672,11.737676,1.8102379,2757.2268,4010.739,1314.6661
6081353050362258176,20.06326543869245,0.020453067,13.915118,2.697626,1431.6672,2053.7056,510.40048
2612131455102669696,20.06327721232886,0.024393933,14.073036,2.7622795,809.26324,1842.7593,372.6953
3117368043183122816,20.063285102059357,0.024609478,12.561051,2.368496,862.02356,1394.9045,412.1863
5574274952097988352,20.063414298517117,0.017359862,6.3990173,0.51082134,1277.4458,4596.1655,1203.978
6319471186908968832,20.06422726848194,0.053858917,16.035086,3.2552156,647.81024,849.16406,73.016335
1356473168840191232,20.064402179837153,0.011096157,13.034113,2.4498978,843.3098,1598.2687,431.1645
938481793338160640,20.064404043338158,0.088709205,16.706554,3.6876764,235.34418,703.70953,27.256428
4372000837289249792,20.064548341179847,0.0356273,14.637192,3.1332817,589.10065,1299.3492,222.98389
3410505784542875008,20.064564960840617,0.02156436,12.897306,2.501134,638.5564,1496.9241,342.57727
5164036718412662272,20.064785206739575,0.025431402,14.006372,2.7619667,887.3367,1931.7623,432.84396
4188214479412545152,20.064814041756946,0.021985957,13.525057,2.5947237,532.3225,1231.1047,244.90025
292296477525971200,20.064840947502663,0.023909505,14.30497,2.3776703,1047.7234,2343.3738,577.3375
6881231335610272000,20.064857831652162,0.016585022,13.177656,1.73559,2856.0342,4577.6455,1346.3889
3404603361310299520,20.06503548551717,0.02523414,11.556283,1.8231459,3855.3835,4120.672,2454.214
5934090059278410880,20.06522153429221,0.035021782,15.278412,3.3595753,782.026,1648.3037,216.73767
3413860050922284672,20.0660178972456,0.09065705,15.006647,3.1649828,41.378242,1568.7959,79.76771
6585716626201090816,20.066208965104853,0.020382348,13.813139,2.6211615,728.08496,1764.967,315.80606
3507396879485576704,20.06651180035817,0.2973328,18.56272,3.952942,193.99219,524.7264,5.247361
4507918272841629312,20.0665227027866,0.018615935,14.323319,2.7150698,1168.4225,2461.54,448.5436
3109191765485913344,20.066865772964338,0.018413102,10.613965,1.4698381,1819.137,4522.9814,1321.5304
194755914810886656,20.066920033857635,0.028648408,14.794657,2.9304466,806.1349,1465.6207,103.18811
1841915936283533184,20.06710374615731,0.07833254,17.256577,3.8622684,207.40436,1143.1193,27.696486
1357937340371953792,20.06726724392724,0.020998066,14.884023,3.028823,885.38214,1961.5421,230.3896
363645779917928960,20.067401834624285,0.040263962,15.715006,3.283328,521.5403,1482.6,83.19259
4202334678336714368,20.067447216094862,0.63035905,18.841923,1.2975731,19.925877,101.69792,20.43621
70965267892286720,20.06770158223073,0.05583963,16.09762,3.1691341,538.7124,1320.8291,72.32379
4921442706243858560,20.067793984396918,0.05144984,16.577765,3.4460554,412.68723,1484.7026,54.208027
6502498542464726784,20.067837254812837,0.017375309,9.015556,1.0393753,5564.5273,8618.317,3070.51
6204920049736661632,20.068232286267744,0.014930015,12.743497,2.091794,269.87973,2379.563,81.16589
3697925270868705280,20.068295504685345,0.15789811,17.368265,4.11362,190.21814,656.10925,13.828508
1167838720595878400,20.068368591483576,0.027500167,7.23868,0.7034383,2215.155,4421.8677,1068.2555
4374634373793834880,20.06884757287564,0.023678385,14.33662,2.7364206,1622.8724,2794.4634,441.15027
1783722183141085312,20.06888543351317,0.054145213,16.442062,0.16471672,153.59033,1121.1433,240.70505
2622161818646676864,20.06895537659772,0.024175806,14.260757,2.6773357,515.1351,1100.0674,132.9954
1521779278877419008,20.06909149002273,0.12494197,17.64238,4.155573,326.98645,1029.5431,12.934882
3439667650411442048,20.069739545320935,0.017137356,11.100765,1.7157402,1634.3878,3314.027,1113.5205
6630447542361775872,20.070036249026746,0.09854806,16.928879,3.8565645,423.19742,921.56226,37.036633
2322506180947943040,20.070127335329296,0.02102387,13.440625,2.4421759,1382.7439,2040.8137,634.2508
2204792740963502976,20.070181530957587,0.014723038,12.863757,2.214364,1884.8525,3640.6929,1033.2993
1240302992201816192,20.070228900210402,0.1304732,18.370853,0.848753,61.65905,918.4904,46.064774
1839058168120033920,20.070253295178762,0.027976187,14.982645,2.7781591,1105.1208,2902.9236,345.25638
363645779917808768,20.07034043179159,0.03369224,14.99478,3.1159077,762.4087,1645.4852,258.29614
1088779814469456640,20.07044457456374,0.025399696,15.0591545,2.9557762,1085.0046,2021.2543,194.83894
609689200582248320,20.07049809196528,0.021851607,13.68039,2.6181507,1153.0925,2371.2434,559.02527
6134008318616197632,20.07058688065913,0.015588691,11.655008,1.9506645,1738.3289,2917.1072,957.66174
6443587671521472768,20.07113902131986,0.03414097,14.968033,3.0831661,945.88837,1744.2169,135.36696
6613916969148947200,20.07127118060263,0.018147498,13.597386,2.501379,1718.5499,2460.579,700.28973
1183473535423719296,20.071312862815066,0.0990266,17.397501,0.70957565,63.7025,802.4516,80.16746
771450278972578048,20.071355401148686,0.015705949,10.613924,1.4829464,1945.5621,4419.195,1268.2144
1975790990317296896,20.07154655111508,0.07732378,17.160116,3.925064,488.57062,979.30774,29.86916
807140117174037376,20.07167688046933,0.022763789,14.332449,2.6192417,1480.1709,2068.5486,466.00217
3692785913001924224,20.071943188736576,0.022989813,13.623786,2.491395,1234.4982,2195.9536,729.8537
6739497724077399808,20.071969180755204,0.018679101,8.824495,0.93199253,980.0617,2251.6863,705.62054
4256586888473586944,20.072056328263407,0.04926961,16.19907,0.38267612,249.33618,1339.4785,235.20317
1648148795957311744,20.072089104187825,0.032103952,13.392108,2.6218672,38.39256,1243.8726,32.073135
3721727120628684160,20.07232005648336,0.016695404,13.087722,2.2829933,2563.7893,3615.1482,953.9405
333054411497081984,20.07240237020669,0.11469209,17.20056,3.8104534,256.81326,788.20325,11.109808
1491638950742313984,20.072503115927113,0.048097827,16.498983,3.4961567,555.5091,1509.1863,70.991905
5918867011546412288,20.072602965031432,0.016883459,9.757415,1.0673628,3589.2678,7244.5923,2308.128
2280517309353133824,20.072608675300522,0.011848086,11.920238,1.9939032,1673.8252,3497.3865,962.9527
2206335149615952000,20.07262274303072,0.08813849,17.574898,4.182638,305.41318,755.4013,17.380476
4661185280299493760,20.07271984615994,0.21401943,17.651623,2.0956259,13.757648,203.36676,3.899395
4334904517556086528,20.07319497011964,0.019509392,11.031408,1.6268578,1950.4788,3447.2822,2014.2858
701094728935735168,20.07329623871,0.17504995,17.95238,4.204584,157.38506,735.66595,9.134893
1869756975154936832,20.073316324714384,0.20359048,18.974947,4.061077,133.81613,445.8487,7.4356184
2639751427710699648,20.073406716875017,0.20305328,18.457365,1.2786541,101.05521,592.22614,40.011707
6858354072045652352,20.073563257302478,0.026591733,11.589323,1.8575783,1620.4694,2163.8645,932.6002
4701086076227299072,20.074384474229532,0.01828166,14.751284,2.7936525,909.72687,2132.1443,353.69662
645385842009453568,20.07490970204432,0.027598707,12.986413,2.5505352,1155.1417,2269.5283,471.37405
1890384985813159936,20.075242514279285,0.025494635,14.706851,2.79068,1603.6938,2613.8625,387.49097
1331414336770746112,20.07631798563706,0.0131156845,11.567344,1.9141989,2364.2974,3271.825,1210.1476
1581179295056807168,20.076376895920973,0.10736258,17.205545,3.7164497,45.021297,758.9834,5.4308863
4876066411121845632,20.07651899576328,0.018410012,14.625777,2.8404427,929.61066,2318.636,342.19742
5636463226686317056,20.076555517187508,0.017928068,14.309528,2.7867727,794.4427,1932.7603,430.02313
4176251861618289664,20.07710653703922,0.020680785,14.197779,2.5137053,2136.0603,3314.4277,637.76953
4153476474698023936,20.077195402067677,0.03503145,15.1233425,3.0743332,694.26605,1333.6361,166.18518
6330948752568593792,20.077203981117684,0.016654812,10.593341,1.5100641,1836.422,3064.058,1222.23
1569478635912089472,20.077496668061986,0.029346636,15.328708,3.020856,737.03876,1712.6552,217.60466
566197021713784704,20.07797999766174,0.032694526,15.8859,3.1511078,519.0687,1146.6401,93.61585
1295842283753737600,20.07799170701005,0.013291322,9.477982,1.0893993,2675.2744,6143.5356,1602.7302
658332213469900544,20.078156684038717,0.042937323,15.484526,3.1433372,772.961,1593.9497,147.97278
1813713840986574848,20.078294386238756,0.029056327,15.194049,2.9978704,1061.453,2070.862,289.0842
6770326277780235392,20.078943856099087,0.022096202,14.043762,2.86055,897.0552,1804.0953,422.69775
3871910272860536704,20.07902564035125,0.016787335,13.2437935,2.427414,1139.5681,1802.8495,362.3393
2000182732369241728,20.07986616899897,0.011784167,13.053872,2.2264023,2988.0913,3630.9766,1250.2866
1471997756059467264,20.079928505465222,0.017928153,13.9888315,2.677247,2325.7651,4099.6284,741.0984
141653591996433920,20.079948046192637,0.018640812,10.589717,1.5660706,1558.0236,3067.0498,1078.5907
891353568169407104,20.08001669140364,0.03128848,14.862905,2.8645115,668.03906,1551.283,168.74542
3317375878362066816,20.08007539285748,0.0227954,12.865901,2.3194542,1655.2892,2238.095,546.3564
6906793189950054144,20.080364528858592,0.47182775,19.657856,3.4798012,60.904312,273.85486,4.682611
1026392837514247552,20.081327469942455,0.05991491,16.744352,3.7166843,439.96735,1444.3636,46.157223
2334695985328997504,20.081348899558037,0.068393104,16.322212,3.3644438,493.2765,1104.6888,72.90555
6215510786261607936,20.08145642467278,0.18546869,17.1462,3.901743,461.00443,545.4786,16.735844
105850121845012608,20.081932122998964,0.030749926,11.850601,2.0890684,714.7145,2196.3167,480.39456
2940742877553814016,20.08223423942516,0.05837965,16.319458,3.2345724,457.5785,1265.7131,49.639698
5898674381737693824,20.08240074893268,0.03523056,15.377589,2.9772758,1066.6553,1669.1744,201.78398
2612329852527632512,20.082451843841806,0.05756464,16.146881,3.3060436,409.32056,1305.8737,47.286915
6738700921744765952,20.08285312956503,0.027519915,15.049378,2.7734957,891.95795,1567.795,155.33035
6056454128556493312,20.083036997044843,0.016987398,14.039634,2.5410585,1619.8291,2514.1934,706.55194
2504258064359206784,20.083157207230663,0.038045015,14.636166,2.8710785,537.78345,1307.5043,253.44556
2876919182494551424,20.08329156556462,0.024606828,14.556489,2.964919,762.775,1724.186,273.65128
5901780536454362368,20.083313220690652,0.014475587,13.245354,2.425107,1368.2456,2329.0664,454.80875
4635593356881798912,20.083511966406803,0.009479362,9.830774,1.3110018,401.78873,1011.1204,288.80563
4679422089388376832,20.083617235007818,0.013197059,13.780735,2.5199308,2010.4939,2552.2244,589.8125
4696743795571563648,20.083867248086037,0.045542996,16.404562,3.7711887,391.8613,852.2622,54.820217
5856246564502676352,20.083867440062516,0.03707537,12.852973,2.4245586,2251.4524,2267.8635,980.77026
6305664172723121920,20.083879164414608,0.13381507,18.023993,0.96959877,92.2507,632.24805,95.21307
2116281058488778368,20.084156562471122,0.022454886,15.44916,3.1277761,695.7493,1618.8667,163.35593
6895103083539482496,20.084233986479735,0.11367826,4.2510796,1.1062934,432.95834,1587.3291,1573.2974
3646593161775684096,20.084672583323833,0.018891396,12.399833,2.1677456,2353.4812,2606.57,990.1963
1432182103555360640,20.084900576164163,0.00994151,13.046912,2.3405848,1868.4426,3309.8315,842.2386
6356300467049141760,20.08490688986901,0.09138101,17.654285,4.1952114,288.27014,790.1356,15.278152
3230311324992249088,20.084965698028757,0.02981118,14.49697,2.8279114,1128.9185,2186.663,374.79688
3205910511975670144,20.085407751012337,0.016994067,13.083643,2.5055494,1178.6953,2598.2893,367.52316
5372732855821829504,20.08561478982459,0.03512929,15.508888,3.169796,1009.25854,1800.2477,146.50969
6820281038095342848,20.085724603899983,0.02119625,12.429671,2.1578217,959.9595,2034.825,535.48236
1355302184660501248,20.085783065248684,0.011569907,12.3565035,2.0880756,2296.7236,3701.101,1021.6226
2982323005698607488,20.086108538731928,0.20679697,18.42246,4.2742023,147.2147,513.8643,7.29835
848290091460808448,20.086337537255094,0.0988911,17.97217,0.9755058,97.21012,1047.8989,80.76673
122378603405149696,20.086547565108056,0.032644127,14.781717,3.0361671,400.86612,849.4265,148.58298
5461047656987086336,20.086598257572142,0.05621848,15.861409,3.3245525,981.71875,2002.3208,143.95401
334156706263100032,20.086953480536515,0.020930521,9.924641,1.2138472,397.24887,819.0008,315.96085
4710883343306035200,20.086985875472617,0.012200778,8.646961,0.9042406,2133.893,4422.038,1424.2026
3401494114228136064,20.08725024487715,0.53505254,19.814594,3.6233234,39.118027,242.63521,7.6624513
5738803879211852416,20.087331415150565,0.050489966,16.227612,3.2110138,677.7307,1449.343,70.70877
2599268307224494592,20.08770882803213,0.022718301,14.220626,2.655754,1022.36285,2177.9968,313.88144
649528355148045952,20.08780828109332,0.0148307765,9.851887,1.1926298,2195.6465,4311.9995,1600.6592
4461772938038519808,20.08806022482705,0.028087728,14.528755,3.26713,986.3395,1669.9451,147.91858
4063585111339291776,20.08818239488505,0.049307544,15.587913,3.268301,307.59583,1450.7025,66.76697
3750675372003198848,20.0886119412717,0.017378483,13.365619,2.3296432,1511.954,2746.145,529.0763
4800816419433104768,20.088667268812703,0.0337728,13.180202,2.5676193,1126.7551,1613.7249,526.9557
2751202603521765888,20.08926576578937,0.084327936,16.95841,3.848137,540.18555,1038.763,39.03659
212816321010824064,20.08975671350118,0.047995564,5.5648713,0.5909424,436.631,2273.3271,1916.5303
3396474706207438464,20.089822560809317,0.022005105,12.635476,2.458084,1628.3165,2561.1604,590.8864
4657847747137190656,20.090218332273032,0.053598285,16.799625,0.48370934,325.79614,1113.481,291.67538
1205315230831621248,20.090288069731105,0.020214453,14.439821,2.7538404,1370.1749,3561.291,495.2506
5481454386639298048,20.090291707668328,0.03547323,16.16733,3.3507853,538.0975,1443.347,74.05784
5796675471162119040,20.09039432875609,0.013862661,10.572736,1.5077953,1982.7751,4433.595,1545.3167
109247788869176448,20.09053542821125,0.092380434,17.359905,0.7276249,116.03157,934.9283,82.37473
2810539741380152704,20.090830497623635,0.020706391,10.517879,1.4670172,891.3285,1919.5956,505.07944
855279759894136960,20.090918648500228,0.016434653,14.233746,2.5246048,2269.5984,4134.757,791.1661
2283190046024584064,20.091110396042158,0.07698776,17.3694,3.921156,246.60742,951.0685,24.563776
4065942223716488192,20.091135123067264,0.022689497,11.068986,1.6656637,1636.7354,2619.8247,1006.99005
3871910272859979136,20.091542214267495,0.017164042,13.416378,2.4625177,1168.9464,1869.7372,380.0538
961247873083084800,20.09179278333453,0.08754769,5.820564,0.47115993,874.8419,1961.6667,908.33594
5368572372548542080,20.092433882447725,0.017553795,14.017307,2.6668901,2430.726,2849.247,563.85376
6255263800956776576,20.092806145920004,0.031582754,14.829265,2.5586624,1134.0076,2445.801,390.38596
3308433069254919424,20.093219300579644,0.032163203,15.006906,3.0558996,783.31696,1797.5817,224.78366
5796674577807917184,20.09334607613022,0.01235976,10.494567,1.4764214,2064.9165,3667.6333,1124.4982
1173847139324624256,20.09357736590265,0.018145945,9.811841,1.2374372,3156.3716,4447.132,2408.9495
3169811556668252032,20.09375023164984,0.02162232,10.989079,1.5397062,1963.1315,3636.0718,1021.33905
1762881421273399168,20.09394388260008,0.01547639,13.216789,2.4401855,2121.4558,3446.5522,1268.8588
6909773214354202496,20.09398616003667,0.06008262,15.990604,3.2495966,793.78735,1802.6583,87.17509
6400808182345501184,20.094135965901664,0.024087602,15.057072,2.9807825,958.87463,1887.6877,239.97957
3658879826259633664,20.094419071926474,0.08009371,17.089272,0.45062828,112.156586,1010.99445,159.0496
5623132266681284480,20.09451181601462,0.017222837,8.108743,0.837934,449.4311,1129.8805,344.27408
4514112337249422720,20.094602362271257,0.01653901,13.824076,2.6007757,1332.8448,2807.2927,492.59372
2374804485883020544,20.0946028049923,0.017284255,13.321594,2.5409155,1277.244,2696.3926,612.842
6204920049736661760,20.09467722335587,0.013960976,11.069483,1.6005926,2181.755,3550.035,1318.0479
5881592369132709376,20.095332322002896,0.014427984,10.336647,1.3094406,2779.2708,5383.4624,1579.3035
817571665022147968,20.095468337296744,0.040160373,15.662524,3.1092577,874.52576,1929.6036,170.82683
5517365806496311168,20.095749154466024,0.011613367,13.024625,2.3735514,1316.0249,2073.515,531.4079
646555688021656192,20.095845919756123,0.018205531,10.433245,1.4867353,4109.992,5609.1978,3044.691
6143357947016906112,20.096088041956705,0.021185126,11.422306,1.8319731,2787.8484,2944.5596,1471.9294
