TIC_ID,TIC_ra,TIC_dec,TIC_pmra,TIC_pmdec,TIC_Tmag,TIC_contratio,CTL_flag,CST_flag,MovingGroup,NameInLocalFile,LocalFile
54344799,231.541488,-35.016801,-20.3125,-22.1412,13.059,0.0,False,False,GAIAPMS,b'6013942610933259648',pms_ZARI.dat
54347700,231.576306,-35.005713,-18.2,-25.4,10.902,0.0,False,False,GAIAPMS,b'6013944084104753280',pms_ZARI.dat
54347979,231.652185,-34.817991,-12.6844,-23.6676,12.471,0.0,False,False,GAIAPMS,b'6013952369099194112',pms_ZARI.dat
54383951,231.754531,-32.172805,-16.6355,-27.1878,11.972,0.0,False,False,GAIAPMS,b'6207023136306049536',pms_ZARI.dat
54384219,231.693409,-32.377978,-17.8543,-24.8382,13.631,0.0,False,False,GAIAPMS,b'6207016268656192512',pms_ZARI.dat
54385407,231.825745,-33.218321,-11.6312,-15.9901,13.219,0.0,False,False,GAIAPMS,b'6206647932260199552',pms_ZARI.dat
54386915,231.747414,-34.419662,0.0,0.0,13.987,0.0,False,False,GAIAPMS,b'6206139648650642176',pms_ZARI.dat
54448363,231.800033,-35.062981,-23.0383,-19.1774,12.835,0.0,False,False,GAIAPMS,b'6013933952279342592',pms_ZARI.dat
54448793,231.715508,-35.36424,-23.47,-22.3167,13.15,0.0,False,False,GAIAPMS,b'6013782868217513472',pms_ZARI.dat
54449285,231.742412,-35.658531,0.0,0.0,11.076,0.0,False,False,GAIAPMS,b'6013762806424221824',pms_ZARI.dat
54449618,231.796042,-35.858149,-16.6995,-24.5304,14.65,0.0,False,False,GAIAPMS,b'6013751192832439424',pms_ZARI.dat
54449912,231.835424,-35.833232,-12.8863,-18.4075,14.001,0.0,False,False,GAIAPMS,b'6013757137067899776',pms_ZARI.dat
54450078,231.961071,-35.734114,-21.9331,-23.9708,13.648,0.0,False,False,GAIAPMS,b'6013759267371006976',pms_ZARI.dat
54450336,231.884082,-35.573679,-21.7777,-25.5735,12.35,0.0,False,False,GAIAPMS,b'6013764490051433216',pms_ZARI.dat
54456003,231.92119,-31.288448,-12.997,-21.7867,14.328,0.0,False,False,GAIAPMS,b'6207841245973096448',pms_ZARI.dat
54456501,231.843771,-30.899823,-19.9844,-25.1227,13.51,0.0,False,False,GAIAPMS,b'6209364138297638016',pms_ZARI.dat
54457739,232.018808,-29.99206,-7.60856,-9.62503,15.501,0.0,False,False,GAIAPMS,b'6209666366555376000',pms_ZARI.dat
54488872,236.649096,-11.715012,-8.42454,-21.4191,10.963,0.2167703,True,False,GAIAPMS,b'6267732365893736576',pms_ZARI.dat
54511911,232.098067,-31.576614,-18.9189,-23.683,12.813,0.0,False,False,GAIAPMS,b'6207080830605220864',pms_ZARI.dat
54512674,231.999696,-32.134679,-21.8012,-21.6108,12.472,0.0,False,False,GAIAPMS,b'6206980427151256192',pms_ZARI.dat
54515406,232.03439,-34.033458,-19.1977,-18.762,14.142,0.0,False,False,GAIAPMS,b'6206529837839099008',pms_ZARI.dat
54518688,232.113221,-35.712631,-22.3085,-26.7308,13.412,0.07971613,False,False,GAIAPMS,b'6013664984247305472',pms_ZARI.dat
54594843,232.135101,-31.925395,-16.7331,-23.0942,14.681,0.0,False,False,GAIAPMS,b'6207054030009115392',pms_ZARI.dat
54660815,232.365616,-35.739338,0.0,0.0,15.447,0.0,False,False,GAIAPMS,b'6013651034194283008',pms_ZARI.dat
54661393,232.41075,-35.780928,-21.7,-26.1,9.789,0.0,False,False,GAIAPMS,b'6013649969039127680',pms_ZARI.dat
54663498,232.430285,-34.521153,-27.0869,-31.2734,13.137,0.0209279265,False,False,GAIAPMS,b'6014346784535723904',pms_ZARI.dat
54665494,232.450309,-33.270096,-25.8738,-28.9616,12.166,0.0,False,False,GAIAPMS,b'6206589035372589440',pms_ZARI.dat
54667962,232.485889,-31.595756,-22.9594,-27.1901,10.991,0.0,False,False,GAIAPMS,b'6208566369594256768',pms_ZARI.dat
54722186,20.984471,61.109078,-12.3793,-11.4022,11.874,0.0,False,False,GAIAPMS,b'510687966733748608',pms_ZARI.dat
54745730,232.539809,-30.845262,-21.5859,-27.1341,13.807,0.0,False,False,GAIAPMS,b'6209382039721564160',pms_ZARI.dat
54747828,232.604396,-32.28785,-17.9928,-19.4281,13.377,0.0,False,False,GAIAPMS,b'6206801451571786880',pms_ZARI.dat
54748236,232.556179,-32.560693,-21.9952,-21.505,12.934,0.0,False,False,GAIAPMS,b'6206787535877627008',pms_ZARI.dat
54804348,232.757943,-34.276241,0.0,0.0,12.758,0.5708485,False,False,GAIAPMS,b'6014310603731467008',pms_ZARI.dat
54805589,232.803152,-33.503164,-17.3966,-22.7242,12.744,0.0,False,False,GAIAPMS,b'6014510268170786432',pms_ZARI.dat
54811378,232.873401,-30.364947,-19.5171,-25.3612,11.263,0.0,False,False,GAIAPMS,b'6209492506280547200',pms_ZARI.dat
54894126,232.947766,-34.259575,0.0,0.0,11.6,0.8989929,False,False,GAIAPMS,b'6014331906769737984',pms_ZARI.dat
54895975,232.893368,-35.311785,-18.2227,-24.5587,13.353,0.0,False,False,GAIAPMS,b'6013691681764449920',pms_ZARI.dat
54896556,232.861303,-35.629395,-1.22809,-19.7383,13.841,0.0,False,False,GAIAPMS,b'6013632617374037760',pms_ZARI.dat
54896855,232.919364,-35.789443,-17.9214,-25.0336,13.01,0.0,False,False,GAIAPMS,b'6013625436188613504',pms_ZARI.dat
55241155,163.689972,-10.867024,9.98298,-7.23838,13.494,0.0,False,False,GAIAPMS,b'3757911876501106944',pms_ZARI.dat
55471410,271.82938,-31.529657,0.0,0.0,12.763,0.0,False,False,GAIAPMS,b'4049092031897317376',pms_ZARI.dat
55486125,98.722912,62.196751,-6.27041,-12.4586,13.056,0.0,False,False,GAIAPMS,b'1006761126120334848',pms_ZARI.dat
55554937,283.554048,-2.211945,2.37071,-15.8865,12.99,0.0,False,False,GAIAPMS,b'4258971626094390272',pms_ZARI.dat
55645499,100.696353,63.897876,-8.61332,-3.09393,12.747,0.0,False,False,GAIAPMS,b'1100418076330662016',pms_ZARI.dat
55655822,101.205141,62.224357,-0.35572,-5.04065,13.251,0.0,False,False,GAIAPMS,b'1004180847208081792',pms_ZARI.dat
55751932,181.180067,57.044027,-25.1693,-6.16302,11.595,0.0,False,False,GAIAPMS,b'1575438435610419456',pms_ZARI.dat
55761099,181.719329,56.119452,-12.1514,-2.01467,15.424,0.0,False,False,GAIAPMS,b'1573874483399039360',pms_ZARI.dat
55975468,68.918962,-10.409503,9.96134,4.18993,14.34,0.0,False,False,GAIAPMS,b'3185198912662198272',pms_ZARI.dat
55975741,68.983748,-11.295997,3.09078,0.720634,14.742,0.0,False,False,GAIAPMS,b'3178382765202877312',pms_ZARI.dat
55995342,69.308809,-8.032692,0.0,0.0,14.919,0.0,False,False,GAIAPMS,b'3198154458170683136',pms_ZARI.dat
55995777,69.264414,-6.739044,4.13176,0.501455,13.764,0.0,False,False,GAIAPMS,b'3198578251183793792',pms_ZARI.dat
56000736,69.642946,-8.145071,-7.30253,-0.822506,13.793,0.0,False,False,GAIAPMS,b'3186128446662987392',pms_ZARI.dat
56002179,69.778944,-11.160163,5.28624,-3.19497,15.303,0.0,False,False,GAIAPMS,b'3184336964265603328',pms_ZARI.dat
56002526,69.820835,-9.942118,4.16988,-2.50156,13.307,0.0,False,False,GAIAPMS,b'3185321439487589888',pms_ZARI.dat
56029355,69.896287,-7.339857,1.37903,-3.63107,15.382,0.0,False,False,GAIAPMS,b'3198299829927549952',pms_ZARI.dat
56033067,70.052724,-11.268064,2.71598,-5.34877,15.806,0.0,False,False,GAIAPMS,b'3184144412291468160',pms_ZARI.dat
56034060,70.022922,-9.687992,5.58479,-4.69256,13.708,0.0,False,False,GAIAPMS,b'3185353943800052992',pms_ZARI.dat
56099946,70.359105,-7.359618,3.18356,-5.7496,15.431,0.0,False,False,GAIAPMS,b'3186291243103117440',pms_ZARI.dat
56121409,70.413086,-9.949283,2.98086,-4.47912,14.008,0.0,False,False,GAIAPMS,b'3184585930632200960',pms_ZARI.dat
56121411,70.431133,-9.951864,0.0,0.0,14.269,0.0,False,False,GAIAPMS,b'3184583078774226944',pms_ZARI.dat
56121413,70.435894,-9.954958,3.34936,-5.89086,13.364,0.0,False,False,GAIAPMS,b'3184583083069568512',pms_ZARI.dat
56121830,70.370121,-11.192524,0.0,0.0,11.996,0.0,False,False,GAIAPMS,b'3184157846949143296',pms_ZARI.dat
56123970,70.508966,-6.436593,4.69775,-5.89626,15.418,0.0,False,False,GAIAPMS,b'3199874884630340352',pms_ZARI.dat
56137138,113.218001,-14.830295,-17.8477,12.7207,13.003,0.0,False,False,GAIAPMS,b'3030086581091234048',pms_ZARI.dat
56181210,71.140005,-7.498124,1.25529,-4.15483,11.754,0.0,False,False,GAIAPMS,b'3187717928159579904',pms_ZARI.dat
56181481,71.09578,-8.228041,2.78733,-7.74104,14.247,0.0,False,False,GAIAPMS,b'3185983929602920704',pms_ZARI.dat
56185379,71.346748,-7.491102,-8.67762,-6.72415,14.523,0.0,False,False,GAIAPMS,b'3187715797855786624',pms_ZARI.dat
56298215,62.131159,28.990568,1.33588,-9.69444,12.751,0.0,False,False,GAIAPMS,b'164253366313058688',pms_ZARI.dat
56298767,62.032603,28.124446,6.2348,-20.1593,14.391,0.0,False,False,GAIAPMS,b'163926914439144320',pms_ZARI.dat
56359154,62.172983,29.669268,5.80061,-19.3636,15.757,0.0,False,False,GAIAPMS,b'164358232234224768',pms_ZARI.dat
56360125,62.310255,28.756174,4.50022,-16.5711,10.978,0.0,False,False,GAIAPMS,b'164058443515179776',pms_ZARI.dat
56395036,62.47402,28.793602,-0.212007,-10.6878,13.962,0.0,False,False,GAIAPMS,b'164070366344381696',pms_ZARI.dat
56405003,126.972959,-32.993013,-14.5286,10.8341,14.986,0.0,False,False,GAIAPMS,b'5639987814298855808',pms_ZARI.dat
56406709,126.932068,-32.517063,0.0,0.0,14.354,0.0,False,False,GAIAPMS,b'5640018394465491968',pms_ZARI.dat
56454741,62.756515,28.196931,-23.1415,5.24599,13.37,0.0,False,False,GAIAPMS,b'163968489720248192',pms_ZARI.dat
56515159,62.986303,29.209639,0.0,0.0,15.527,0.0,False,False,GAIAPMS,b'165584840533218944',pms_ZARI.dat
56549399,63.308932,28.319663,9.21629,-24.4485,11.22,0.0,False,False,GAIAPMS,b'163246832135164544',pms_ZARI.dat
56550015,63.3235,29.202835,4.93052,-10.4687,16.06,0.0,False,False,GAIAPMS,b'165540825708331136',pms_ZARI.dat
56551765,63.363445,28.273534,1.15388,-27.601,10.718,0.0,False,False,GAIAPMS,b'163233981593016064',pms_ZARI.dat
56568752,283.736115,-3.32512,-6.13408,-1.20546,10.621,0.0,False,False,GAIAPMS,b'4255690129315734400',pms_ZARI.dat
56595878,272.262839,-34.382107,0.0,0.0,13.012,0.0,False,False,GAIAPMS,b'4039500446614073600',pms_ZARI.dat
56624853,63.573378,28.102677,11.4395,-29.4007,13.959,0.0,False,False,GAIAPMS,b'163181342473839744',pms_ZARI.dat
56624881,63.553832,28.203443,8.09351,-24.0192,8.877,0.0,False,False,GAIAPMS,b'163184366130809984',pms_ZARI.dat
56625009,63.560796,28.466114,9.34556,-22.2768,11.325,0.0,False,False,GAIAPMS,b'164738521519622656',pms_ZARI.dat
56627464,63.718093,28.099957,0.0,0.0,12.512,0.0,False,False,GAIAPMS,b'163179006011625088',pms_ZARI.dat
56627488,63.697485,28.051529,0.0,0.0,13.008,0.0,False,False,GAIAPMS,b'163177116226018944',pms_ZARI.dat
56655841,63.777138,27.470455,8.33256,-25.2721,11.329,0.0,False,False,GAIAPMS,b'162933226506362240',pms_ZARI.dat
56658270,63.928293,29.166577,15.8201,-15.0808,12.529,0.0,False,False,GAIAPMS,b'164800235906366976',pms_ZARI.dat
56658816,63.913178,28.316282,0.0,0.0,12.811,0.0,False,False,GAIAPMS,b'164684340508950144',pms_ZARI.dat
56659140,63.991642,27.771547,0.0,0.0,14.138,0.0,False,False,GAIAPMS,b'162967384383246336',pms_ZARI.dat
56690109,273.792389,-38.263992,0.0,0.0,14.368,0.0,False,False,GAIAPMS,b'6727651757647477632',pms_ZARI.dat
56699532,273.817779,-39.827431,0.0,0.0,13.719,4.596068,False,False,GAIAPMS,b'6725821345655088256',pms_ZARI.dat
56885259,139.162182,44.179377,-11.0387,-4.72234,14.357,0.0,False,False,GAIAPMS,b'818613241835112448',pms_ZARI.dat
56913308,139.392658,44.125979,0.711351,-10.068,11.22,0.0,False,False,GAIAPMS,b'818563768107767424',pms_ZARI.dat
56927901,274.031633,-37.825401,0.0,0.0,13.071,0.0,False,False,GAIAPMS,b'6727761193408968192',pms_ZARI.dat
56954938,283.943805,-2.356015,2.77913,4.3281,14.206,0.0,False,False,GAIAPMS,b'4258905311795841280',pms_ZARI.dat
57151429,170.321816,-34.779305,0.0,0.0,9.795,0.0,False,False,GAIAPMS,b'5399220743767211776',pms_ZARI.dat
57151431,170.322727,-34.780495,0.0,0.0,9.791,0.0,False,False,GAIAPMS,b'5399220743767211264',pms_ZARI.dat
57228535,250.963135,37.487549,-3.26473,-9.05108,11.413,0.0,False,False,GAIAPMS,b'1328253446999820928',pms_ZARI.dat
57231117,251.038408,38.295862,0.952582,-3.64522,14.826,0.0,False,False,GAIAPMS,b'1352501835920415104',pms_ZARI.dat
57275196,252.894845,-49.390343,0.0,0.0,11.128,0.0,False,False,GAIAPMS,b'5939140945154147072',pms_ZARI.dat
57280202,252.847082,-49.387508,-13.5049,-16.8834,11.299,0.8089828,True,False,GAIAPMS,b'5939141185672345216',pms_ZARI.dat
57309640,284.056227,-1.396507,0.0,0.0,12.962,0.0,False,False,GAIAPMS,b'4265042506511277184',pms_ZARI.dat
57413530,274.427229,-39.659645,0.0,0.0,12.968,0.0,False,False,GAIAPMS,b'6727292698365567232',pms_ZARI.dat
57513388,172.9803,-34.6076,-82.1878,-19.7338,9.165,0.00559468847,True,False,GAIAPMS,b'5398663566249861120',pms_ZARI.dat
57537731,274.698857,-36.374451,-2.55318,-23.2563,14.209,0.0,False,False,GAIAPMS,b'4038090215470220160',pms_ZARI.dat
57693883,174.204262,-30.522636,-10.8805,-6.69798,14.048,0.0,False,False,GAIAPMS,b'3479001373225386752',pms_ZARI.dat
57830249,174.8909,-30.6668,-84.95,-29.82,11.876,0.0136610474,True,False,GAIAPMS,b'3478940625208241920',pms_ZARI.dat
58020259,5.738505,31.125684,9.31248,-10.4128,13.949,0.0,False,False,GAIAPMS,b'2862159922517854720',pms_ZARI.dat
58033385,5.915847,33.765018,8.56508,-14.5992,14.609,0.0,False,False,GAIAPMS,b'2863795957165663232',pms_ZARI.dat
58040492,284.249381,-0.703223,0.0,0.0,15.247,0.0,False,False,GAIAPMS,b'4265384046695901184',pms_ZARI.dat
58084670,296.422036,32.503485,5.83643,-9.84092,13.532,0.0,False,False,GAIAPMS,b'2034818379464853376',pms_ZARI.dat
58108583,64.071936,28.286907,0.0,0.0,12.799,0.0,False,False,GAIAPMS,b'164676575208109568',pms_ZARI.dat
58108662,64.117128,28.126602,11.5578,-21.1288,10.802,0.0,False,False,GAIAPMS,b'164666022471759232',pms_ZARI.dat
58108762,64.050432,27.94405,0.0,0.0,15.107,0.0,False,False,GAIAPMS,b'164474986623118592',pms_ZARI.dat
58122372,249.274678,-5.918324,-6.24326,0.553594,14.697,0.0,False,False,GAIAPMS,b'4353108100784561664',pms_ZARI.dat
58130749,272.850502,-34.439125,0.0,0.0,14.925,0.0,False,False,GAIAPMS,b'4039301160145644928',pms_ZARI.dat
58166869,238.279843,-40.097732,-32.0258,-51.219,13.634,0.186778992,False,False,GAIAPMS,b'5996371418706566272',pms_ZARI.dat
58177093,64.390535,28.346337,14.0793,-18.3615,11.265,0.0,False,False,GAIAPMS,b'164698634160139264',pms_ZARI.dat
58229237,64.412255,28.550127,9.79992,-25.2137,11.453,0.0,False,False,GAIAPMS,b'164705368668853120',pms_ZARI.dat
58231482,64.629594,28.454492,8.60954,-24.9179,9.457,0.0,False,False,GAIAPMS,b'164518589131083136',pms_ZARI.dat
58231504,64.669246,28.320961,10.9843,-25.763,11.516,0.0,False,False,GAIAPMS,b'164513602672978304',pms_ZARI.dat
58231838,64.626275,27.722454,0.0,0.0,14.21,0.0,False,False,GAIAPMS,b'164409359522965120',pms_ZARI.dat
58233171,249.631708,-4.887696,24.1448,-12.7558,11.928,0.0,False,False,GAIAPMS,b'4354028907413735424',pms_ZARI.dat
58243043,238.262491,-37.498043,0.0,0.0,15.266,0.0,False,False,GAIAPMS,b'6010356931726289536',pms_ZARI.dat
58245194,238.261069,-36.551438,-16.9695,-27.6865,12.684,0.0,False,False,GAIAPMS,b'6010473583040830720',pms_ZARI.dat
58246363,238.312609,-35.951527,-19.085,-30.2249,13.837,0.0,False,False,GAIAPMS,b'6011348244534546560',pms_ZARI.dat
58246720,238.461667,-36.065002,-11.9765,-19.9386,15.175,0.0,False,False,GAIAPMS,b'6011334363200169216',pms_ZARI.dat
58279650,249.974399,-0.553519,-9.62684,-14.2379,11.156,0.475631744,True,False,GAIAPMS,b'4382521617375699072',pms_ZARI.dat
58285785,64.695995,28.33535,12.639,-29.8873,10.286,0.0,False,False,GAIAPMS,b'164513538249595136',pms_ZARI.dat
58287935,64.815989,29.107468,8.82792,-25.822,10.403,0.0,False,False,GAIAPMS,b'164832740220756608',pms_ZARI.dat
58288494,64.85942,28.437292,7.32881,-22.7322,10.959,0.0,False,False,GAIAPMS,b'164504467278644096',pms_ZARI.dat
58315672,64.855005,27.937028,5.44619,-27.5232,12.371,0.0,False,False,GAIAPMS,b'164436297557793280',pms_ZARI.dat
58321754,65.050471,27.648401,1.35545,-10.6418,16.293,0.0,False,False,GAIAPMS,b'164416781226514688',pms_ZARI.dat
58321924,64.950815,27.833539,6.97932,-27.5602,12.12,0.0,False,False,GAIAPMS,b'164423034698790656',pms_ZARI.dat
58341117,296.574428,32.288582,0.0,0.0,13.248,0.0,False,False,GAIAPMS,b'2034612663378668928',pms_ZARI.dat
58348231,238.538168,-39.944756,0.0,0.0,11.038,0.0,False,False,GAIAPMS,b'5996376293475597824',pms_ZARI.dat
58353069,238.546105,-41.523055,-16.9032,-25.4954,13.473,0.0,False,False,GAIAPMS,b'5995672610352874624',pms_ZARI.dat
58356655,238.660974,-41.205982,0.0,0.0,13.035,0.0,False,False,GAIAPMS,b'5996055583994474368',pms_ZARI.dat
58366281,65.096517,28.29752,0.0,0.0,11.728,0.0,False,False,GAIAPMS,b'164545424087902976',pms_ZARI.dat
58366298,65.107869,28.278215,0.561582,-20.0,11.288,0.0,False,False,GAIAPMS,b'164545351071767168',pms_ZARI.dat
58366488,65.108613,28.069136,6.14412,-28.9328,12.172,0.0,False,False,GAIAPMS,b'164445437248152832',pms_ZARI.dat
58372772,65.288934,27.843548,7.36841,-32.3327,13.368,0.0,False,False,GAIAPMS,b'152416436443721728',pms_ZARI.dat
58403256,238.67208,-38.54587,-0.151826,-12.1777,14.479,0.0,False,False,GAIAPMS,b'6008568782225687552',pms_ZARI.dat
58409428,250.504554,-4.973737,1.66055,-7.09038,12.29,0.0,False,False,GAIAPMS,b'4353273989601023488',pms_ZARI.dat
58429869,65.360437,29.879898,0.0,0.0,12.893,0.0,False,False,GAIAPMS,b'165259178932295552',pms_ZARI.dat
58431454,65.417238,28.239558,6.77135,-25.4448,13.93,0.0,False,False,GAIAPMS,b'164530511961426176',pms_ZARI.dat
58467184,65.481822,27.918334,7.38713,-28.3825,10.671,0.0,False,False,GAIAPMS,b'152511475478780416',pms_ZARI.dat
58467639,65.513079,28.427479,10.6797,-28.6845,11.02,0.0,False,False,GAIAPMS,b'164550882989640192',pms_ZARI.dat
58469120,65.675046,29.89333,3.33671,-8.92861,13.421,0.0,False,False,GAIAPMS,b'165267493988947200',pms_ZARI.dat
58485186,238.946444,-39.11694,0.0,0.0,13.356,0.0,False,False,GAIAPMS,b'5996527858593323776',pms_ZARI.dat
58487850,238.86759,-38.15763,-17.6624,-25.0177,13.556,0.08249136,False,False,GAIAPMS,b'6010079850488937088',pms_ZARI.dat
58488208,238.959584,-38.025839,-36.2866,-47.0884,12.183,0.0,False,False,GAIAPMS,b'6010133559067032832',pms_ZARI.dat
58538719,65.775309,28.022063,10.1282,-30.5238,14.522,0.0,False,False,GAIAPMS,b'152516079683687680',pms_ZARI.dat
58582428,238.890789,-37.161442,-17.8669,-27.6167,10.981,0.0,False,False,GAIAPMS,b'6010385759547596672',pms_ZARI.dat
58583881,238.948553,-36.566717,-28.3522,-42.9322,12.172,0.0,False,False,GAIAPMS,b'6010508698689256064',pms_ZARI.dat
58584157,238.899508,-36.448481,-6.27354,-16.3194,15.966,0.0,False,False,GAIAPMS,b'6010557175976468480',pms_ZARI.dat
58586314,239.292888,-41.666611,-20.6391,-29.8998,13.292,0.437507927,False,False,GAIAPMS,b'5995237031942458496',pms_ZARI.dat
58606097,66.180095,27.775966,-2.00415,-2.47841,11.893,0.0,False,False,GAIAPMS,b'152447806883717632',pms_ZARI.dat
58629635,202.541498,-27.690588,-41.476,-29.658,12.131,0.0,False,False,GAIAPMS,b'6188481217027153536',pms_ZARI.dat
58643602,239.244086,-38.980007,0.0,0.0,13.409,0.0,False,False,GAIAPMS,b'5996523632345116928',pms_ZARI.dat
58646113,239.196561,-38.08225,-12.0704,-6.68963,12.299,0.0,False,False,GAIAPMS,b'6010083359488176640',pms_ZARI.dat
58651766,239.434819,-36.199845,-16.4208,-27.8843,13.483,0.048217874,False,False,GAIAPMS,b'6010544226659577728',pms_ZARI.dat
58655350,239.322444,-37.652354,-17.8347,-24.7862,13.252,0.0,False,False,GAIAPMS,b'6010121842395975552',pms_ZARI.dat
58655403,239.352488,-37.675482,-31.2217,-16.5734,14.376,0.0,False,False,GAIAPMS,b'6010121567518055936',pms_ZARI.dat
58751951,239.309755,-41.507126,0.0,0.0,11.178,0.0,False,False,GAIAPMS,b'5995989475855983872',pms_ZARI.dat
58752825,239.431763,-41.727168,-13.3676,-22.9527,11.021,0.0,False,False,GAIAPMS,b'5995233114932232064',pms_ZARI.dat
58753591,239.49576,-41.979458,-7.79706,-32.1841,13.293,0.0,False,False,GAIAPMS,b'5995209681590468608',pms_ZARI.dat
58753999,239.562626,-41.833499,-6.22987,-24.3114,13.938,0.0,False,False,GAIAPMS,b'5995219680274444672',pms_ZARI.dat
58754001,239.558059,-41.832387,-2.47215,-36.4471,11.964,0.0,False,False,GAIAPMS,b'5995219680274445184',pms_ZARI.dat
58803947,296.779125,30.878803,3.66592,5.17122,14.677,0.0,False,False,GAIAPMS,b'2032217690885556224',pms_ZARI.dat
58832086,239.584898,-40.551593,1.23708,-25.4283,12.308,0.0,False,False,GAIAPMS,b'5996145365985082624',pms_ZARI.dat
58836965,239.463888,-39.100725,-3.51568,-45.3474,11.631,0.0,False,False,GAIAPMS,b'5997973372785074944',pms_ZARI.dat
58838055,239.567891,-38.746351,-2.73008,-36.1692,12.31,0.0,False,False,GAIAPMS,b'5998031372025194752',pms_ZARI.dat
58838180,239.580951,-38.710818,-6.62152,-23.075,14.456,0.0,False,False,GAIAPMS,b'5998031578183659776',pms_ZARI.dat
58838805,239.559992,-38.519605,-17.1772,-37.5736,14.057,0.07708746,False,False,GAIAPMS,b'5998049823204950400',pms_ZARI.dat
58839061,239.483736,-38.432766,-21.3801,-28.4301,14.645,0.0,False,False,GAIAPMS,b'5998051266314060672',pms_ZARI.dat
58841507,239.510529,-37.60075,-15.2346,-32.3103,12.874,0.0,False,False,GAIAPMS,b'6010216537834709760',pms_ZARI.dat
58901913,239.567582,-35.984454,-18.1501,-22.6841,13.993,0.0,False,False,GAIAPMS,b'6010923455090694528',pms_ZARI.dat
58906616,239.662121,-37.115782,-18.9053,-17.3541,13.437,0.0,False,False,GAIAPMS,b'6010277766890002688',pms_ZARI.dat
59005696,239.610228,-38.966921,-9.1746,-18.0263,15.299,0.0,False,False,GAIAPMS,b'5997975400009713920',pms_ZARI.dat
59016771,239.992551,-36.04867,-31.1025,-15.1979,12.091,0.0,False,False,GAIAPMS,b'6010910428448047104',pms_ZARI.dat
59017926,239.956301,-36.474436,-28.3466,-43.0436,9.869,0.0,False,False,GAIAPMS,b'6010706473346764416',pms_ZARI.dat
59042847,259.610274,-0.995486,0.0,0.0,15.952,0.0,False,False,GAIAPMS,b'4368184153252471680',pms_ZARI.dat
59047982,259.69562,-2.824782,-1.21564,-14.5956,12.203,0.0,False,False,GAIAPMS,b'4366905288087031040',pms_ZARI.dat
59086892,66.14084,15.492926,14.8129,-22.2639,14.896,0.0,False,False,GAIAPMS,b'3311263796300229248',pms_ZARI.dat
59090823,74.78791,14.768845,2.57567,-10.4812,15.428,0.0,False,False,GAIAPMS,b'3392770107934513280',pms_ZARI.dat
59091110,74.673164,14.385221,-4.21927,-7.16749,14.674,0.0,False,False,GAIAPMS,b'3392566255902893952',pms_ZARI.dat
59092116,239.988589,-37.199909,0.0,0.0,14.964,0.0,False,False,GAIAPMS,b'6010250519616631296',pms_ZARI.dat
59093872,239.975705,-37.846374,-5.25182,-22.2018,11.015,0.0,False,False,GAIAPMS,b'5998186197006313472',pms_ZARI.dat
59100276,240.033941,-39.924762,-19.2003,-24.4953,13.969,0.0,False,False,GAIAPMS,b'5996237243928271744',pms_ZARI.dat
